time,cmd_speed,cmd_steer,x,y,yaw,v_actual,yaw_rate
5255.799,2.659316062927246,0.10390590131282806,19.389540713896363,-2.2093627864676906,-0.2820716811904481,1.8149312349478817,0.24567378351491545
5255.8,2.659316062927246,0.10390590131282806,19.39128304310013,-2.2098674918171786,-0.2818253534916756,1.8155290488594358,0.24536737663371055
5255.801,2.659316062927246,0.10390590131282806,19.393026072049608,-2.210371932984288,-0.28157933412524216,1.8161271764090223,0.2450589108097105
5255.802,2.659316062927246,0.10390590131282806,19.394769800932007,-2.2108761102528964,-0.2813336256175218,1.816725709866387,0.24474792415747884
5255.803,2.659316062927246,0.10390590131282806,19.396514230015622,-2.211380023945347,-0.2810882309334615,1.817324736646405,0.24443397652132248
5255.804,2.659316062927246,0.10390590131282806,19.398259359644893,-2.2118836744257804,-0.28084315345736494,1.8179243384044947,0.24411665233787583
5255.805,2.659316062927246,0.10390590131282806,19.400005190234562,-2.2123870620989456,-0.28059839696832745,1.818524590367979,0.24379556326007695
5255.806,2.659316062927246,0.10390590131282806,19.401751722259977,-2.2128901873977243,-0.28035396559195785,1.81912556101988,0.2434703500913633
5255.807,2.659316062927246,0.10390590131282806,19.40349895625363,-2.2133930507907853,-0.2801098637839146,1.8197273132454508,0.24314068082089463
5255.808,2.659316062927246,0.10390590131282806,19.405246892798115,-2.2138956527823703,-0.27986609630022385,1.8203299030972295,0.24280625391916852
5255.809,2.659316062927246,0.10390590131282806,19.406995532520313,-2.214397993912189,-0.27962266816929926,1.8209333796094418,0.24246679934664989
5255.81,2.659316062927246,0.10390590131282806,19.40874487608583,-2.2149000747563683,-0.2793795846669557,1.8215377844861351,0.24212208003041566
5255.811,2.659316062927246,0.10390590131282806,19.410494924187592,-2.2154018959098924,-0.27913685125651866,1.8221431516093771,0.24177189383634798
5255.812,2.659316062927246,0.10390590131282806,19.412245677541996,-2.215903457995174,-0.27889447357075015,1.8227495088497228,0.24141606945986344
5255.812,2.659316062927246,0.10390590131282806,19.41399713688234,-2.216404761660491,-0.27865245737898076,1.8233568768764556,0.24105446924615545
5255.814,2.659316062927246,0.10390590131282806,19.415749302951845,-2.2169058075779753,-0.27841080855377315,1.8239652691885537,0.2406869892420967
5255.815,2.659316062927246,0.10390590131282806,19.41750217649742,-2.217406596440532,-0.27816953303756714,1.8245746922053792,0.24031355913441543
5255.815,2.659316062927246,0.10390590131282806,19.419255758265464,-2.217907128965967,-0.27792863682307617,1.8251851454247612,0.2399341419941627
5255.816,2.659316062927246,0.10390590131282806,19.4210100489908,-2.2184074058792898,-0.2776881258936647,1.8257966207055336,0.23954873628249232
5255.818,2.659316062927246,0.10390590131282806,19.422765049392776,-2.2189074279163843,-0.2774480061998309,1.8264091043403834,0.2391573704891076
5255.819,2.659316062927246,0.10390590131282806,19.424520760169674,-2.2194071958245,-0.2772082836319337,1.8270225765568782,0.23876010380168053
5255.82,2.659316062927246,0.10390590131282806,19.426277181993257,-2.219906710359926,-0.2769689639904087,1.8276370115059437,0.23835702566248906
5255.82,2.659316062927246,0.10390590131282806,19.42803431550341,-2.220405972285511,-0.2767300529569603,1.8282523775475794,0.23794825468342304
5255.822,2.659316062927246,0.10390590131282806,19.429792161303233,-2.2209049823674754,-0.2764915560667458,1.828868637586625,0.2375339374209703
5255.823,2.659316062927246,0.10390590131282806,19.431550719344926,-2.221403743681002,-0.27625347524173954,1.829485793081307,0.23711768939375655
5255.824,2.659316062927246,0.10390590131282806,19.433309991005533,-2.2219022538673125,-0.2760158195844777,1.8301037239533477,0.23669233664473688
5255.825,2.659316062927246,0.10390590131282806,19.435069976705982,-2.222400513903866,-0.27577859396374776,1.830722421005092,0.2362621185213518
5255.826,2.659316062927246,0.10390590131282806,19.436830676825345,-2.2228985247077655,-0.27554180299753595,1.8313418289271273,0.23582727297533942
5255.827,2.659316062927246,0.10390590131282806,19.438592091696908,-2.2233962871526147,-0.2753054510474948,1.831961889596083,0.23538805290498296
5255.828,2.659316062927246,0.10390590131282806,19.440354221602526,-2.2238938020784964,-0.27506954220543245,1.832582541737803,0.23494472736151983
5255.828,2.659316062927246,0.10390590131282806,19.442117066768464,-2.2243910702949794,-0.27483408027926076,1.8332037211466583,0.23449758109916832
5255.83,2.659316062927246,0.10390590131282806,19.44388062736264,-2.2248880925817454,-0.2745990687787377,1.83382536113122,0.23404691365721345
5255.831,2.659316062927246,0.10390590131282806,19.445644903492138,-2.2253848696882996,-0.27436451090179576,1.8344473930238705,0.23359303788128977
5255.832,2.659316062927246,0.10390590131282806,19.44740989520127,-2.22588140233496,-0.27413040952293527,1.8350697466866606,0.23313627800536665
5255.833,2.659316062927246,0.10390590131282806,19.44917560247009,-2.2263776912138016,-0.2738967671838104,1.8356923509842071,0.2326769674448818
5255.834,2.659316062927246,0.10390590131282806,19.45094202521497,-2.2268737369943787,-0.2736635860958075,1.8363151342357449,0.23221544650009016
