time,cte_signed,steer_cmd_pub,cmd_speed_pub,steer_act,yaw_rate,speed,ax,ay,az,wz,last_cmd_v,last_cmd_steer
36064.372,0.38077923112966017,-0.014524056960177445,5.498040799848511,-0.013706598954240423,-0.020787881104678354,5.098264963682913,0.2541716146970235,-0.07695111895394077,9.801293425559496,-0.020508278656008183,5.497551010752322,-0.014634491183576338
36064.422,0.3690607761003607,-0.014928835094333034,5.49958770298924,-0.014043380660950344,-0.02403604192748183,5.1102609986483465,0.21636456007435534,-0.1577397701594109,9.800416783376285,-0.023836272752126592,5.499974428774422,-0.014973810442572545
36064.472,0.35673780672061495,-0.011890070069840006,5.499917540596192,-0.01799576373074885,-0.059893373913248275,5.122970447984004,0.14303908400334567,-1.5313625967842879,10.030615174658955,-0.04547531125054319,5.49999999999793,-0.011552429511563003
36064.522,0.3428737571213589,-0.009706507037817115,5.499694727685404,-0.016486162230389567,-0.1321847436387966,5.131389752013496,0.13722374720266597,-0.10541343166038598,9.850587627198053,-0.14645969412074616,5.499639024457707,-0.009463888923147906
36064.572,0.3277704412030997,-0.005736901726807506,5.499938945511839,-0.013089720672279093,-0.07343524178242679,5.174220315593714,-0.2569590851798469,-1.691426052226602,11.906425975768126,-0.08283174788751049,5.4999999999684475,-0.005295834470028659
36064.622,0.3110074983847594,-0.001019231490615366,5.499987787323242,-0.014714445754933081,0.022043471176286092,5.123910252143671,-0.056084197233590885,3.6260344272427645,6.212022045935006,0.0012699171350393325,5.499999997776094,-0.0004950459088162397
36064.672,0.2950034642803066,0.0008116090809406936,5.499997557455917,-0.01753446282417981,0.008591222438463678,5.1383926649351,0.15866926502123443,-1.7160706869023765,9.784551658722926,0.023377119647717663,5.499999999989086,0.0010150358111135891
36064.722,0.2788968097168353,0.005195751995252799,5.499999511490665,-0.01423536735723685,0.001455230906655585,5.1452760827297075,0.18411390033154518,0.015020522085292788,9.799665640198205,0.0022683815806542364,5.499999999999352,0.005682878985731922
36064.772,0.2613208410150011,0.010804031535560485,5.499999902044722,-0.004006730354414678,-0.06273806869409378,5.152789140002869,0.19879598696627024,-1.1051202659445925,9.800211348802394,-0.0626438191432346,5.4999999996832365,0.011427173706705783
36064.822,0.2422839336527537,0.010053497909484937,5.4999999804088855,0.0018089185101581862,0.01588927107379903,5.1725676760141175,-0.4980386572714479,2.4709559035916135,12.01887363529915,0.0071163766248503145,5.499999999999926,0.00997010528436543
36064.872,0.22287915678178494,0.013853305211291963,5.499999996081424,0.015686294365809594,0.03843588355735357,5.177454430552224,-0.5531910222692557,-1.5129130769704027,14.426287228826734,0.041675514656803345,5.4999999999995595,0.014275506022603855
36064.922,0.20377846839292296,0.0178736031303367,5.499999999216,0.01511699222124463,0.07858336481370196,5.096833025740362,-0.3340606476645421,0.13086749322895086,20.099037686217283,0.08386355522411737,5.499999999999644,0.01832030289911945
36064.972,0.18474142970365479,0.015981545925579,5.498427600586709,0.016934554559791426,-0.000563514324096126,5.176733654802018,0.5352659873113487,-2.049444539038383,11.380877497172957,-0.008309122830787588,5.498034500929386,0.01577131734727259
36065.022,0.1653061660108626,0.018820183261633244,5.499685520116071,0.017379527215157786,0.029911931848123543,5.185513459313769,0.17650181138681356,0.13655919400172106,9.800175141118686,0.030746714787590293,5.499999999998412,0.019135587410083716
