time,cte,steer_cmd,steer_act,yaw_rate,speed,steer_left,steer_right,ax,ay,az,wz
41996.212,-0.1893479299612737,-0.16365671429266668,-0.18137735361886476,-0.19963523869927566,1.9746850256840294,-0.17628966555964265,-0.18646504167808686,0.6408196133132426,-0.6150465880940323,9.799665973306247,-0.19253077663660045
41996.312,-0.23026917367926844,-0.1369395798714168,-0.18353450759176404,-0.21074524213190088,2.040925569340388,-0.17597925736939501,-0.19108975781413307,0.636731148869427,-0.44221342270266695,9.800619371919629,-0.20835351514051756
41996.412,-0.27726516695830633,-0.08132668995870404,-0.15832370535316942,-0.1891695256315677,2.1083462786565086,-0.15127251315558343,-0.1653748975507554,0.6250847683234302,-0.334133054397841,9.800845360527886,-0.19074681643290717
41996.512,-0.32676180560106965,-0.022824224496845083,-0.11718997705271272,-0.13107801000480282,2.004192726375326,-0.11139207045262278,-0.12298788365280267,-1.136436822179836,0.17787613018916823,9.800570283415622,-0.1383571596166263
41996.612,-0.37855377764493303,0.03596719851992903,-0.06470432086724642,-0.07439091125945914,2.066776609086269,-0.061413586013691734,-0.06799505572080111,0.695751665959914,0.07263496051960337,9.80053451575826,-0.08435603245319885
41996.713,-0.4335885940140379,0.0947875172921947,-0.008302241307377667,-0.006923255263732684,2.132725453464593,-0.008049463531397905,-0.008555019083357429,0.637982941063281,0.32816720162817054,9.800312450233827,-0.019133472748472668
41996.812,-0.49039852378119925,0.1536107256400095,0.04960578051235576,0.06518216232215406,2.1913281022456834,0.04896573703415896,0.05024582399055255,0.5690649712415343,0.5099181367783897,9.800224563927726,0.05217755646763162
41996.912,-0.5471908624954944,0.21243422294537842,0.10868286437379737,0.13863326492400144,2.2431692139181623,0.11072682266040257,0.10663890608719218,0.5039136942072465,0.6647744023698645,9.800045687236182,0.12819711646237397
41997.012,-0.601721091990916,0.16537539620532754,0.16775754475376958,0.21925479603107353,2.2881055858773025,0.17500648411668962,0.16050860539084955,0.42488374924418104,0.8971635700809475,9.799580091431645,0.20722547282188788
41997.113,-0.6515201089960573,0.20871024637009453,0.17967726868208267,0.24105642075229394,2.3357182427525247,0.19055803908957536,0.16879649827458998,0.45337217049864253,0.6000966308010326,9.8005024488096,0.23771195114652688
41997.212,-0.6953576011778752,0.160102554915983,0.19588025862693748,0.26755453114873545,2.3805692622010697,0.20797860634582577,0.18378191090804918,0.39209744143184716,0.7963868159160361,9.79966196371707,0.263844922842857
41997.312,-0.7332593153918181,0.20818296224115954,0.18300165110655042,0.25507751593329603,2.4270567602307405,0.19493366050537553,0.17106964170772532,0.4265823335770033,0.5098716530184342,9.800524158453348,0.2571660325542876
41997.413,-0.7640719896887718,0.16004982650308894,0.19301903345759452,0.2549103426217269,2.2933175479392527,0.20486223147513183,0.18117583544005722,-1.4564664758298775,0.6164074059665935,9.799563596640391,0.2546091136430862
41997.513,-0.788620932698264,0.10229533645869418,0.18178718622966672,0.24398059525020946,2.337331200628347,0.19367240708023736,0.16990196537909608,0.48403454219882963,0.48706398657859656,9.800145424357817,0.2467514299224844
41997.614,-0.8080882962513661,0.06996884348250113,0.1453989792231707,0.18236400309582637,2.217176917621467,0.15458897291458484,0.13620898553175653,-1.3045354925325252,0.14828626454805668,9.800021990900087,0.19494074765588032
41997.712,-0.8232699181615498,0.11967737065547007,0.09874391187495801,0.12588147845882255,2.2702700669232496,0.10373793345845073,0.0937498902914653,0.5680762378425569,0.02778833192510633,9.800419362752887,0.1355022677108169
41997.813,-0.8358081064682025,0.13759654463023352,0.09619945130757745,0.12780637732675926,2.322472436983688,0.09869070985886008,0.09370819275629483,0.5001453297401708,0.29116447354571906,9.799991845790299,0.12532732780754158
41997.913,-0.8458846379369703,0.19232963849829807,0.12109636250032718,0.16553792891413296,2.367374946955142,0.12550548531212158,0.11668723968853278,0.43969696610197195,0.5441089299643791,9.800002544948681,0.15892703379427198
41998.012,-0.8521584479080229,0.25074412435569277,0.15885621912720982,0.22237367051748066,2.4078156153461285,0.16647541976479463,0.151237018489625,0.3743978585013832,0.8042232882676554,9.799913786805165,0.2114323078573596
41998.112,-0.8531686957158119,0.30952674941202046,0.20771981688228047,0.2954069034904866,2.4409813906388456,0.22044100337870987,0.19499863038585108,0.290047792753305,1.086828331098814,9.79989246717797,0.2817423902191558
41998.211,-0.8466406481352408,0.35151447199170055,0.26368610993062847,0.37686531350631386,2.4672509618720517,0.28430266379800706,0.24306955606324987,0.16241668283301752,1.4488349385981312,9.799706788600755,0.3627428745517296
41998.313,-0.83058790967331,0.3082533027887335,0.31272234294183665,0.44474975384254123,2.4909207184496305,0.33522800422064325,0.29021668166303005,0.10314042955835125,1.4861936525482196,9.800282376119187,0.4313490766255558
41998.412,-0.8038007074223044,0.35686836233902497,0.3210948555516553,0.4673825410599855,2.5205836606286756,0.34978399084544787,0.2924057202578627,0.16034499521680218,1.3001895883718981,9.801025178067261,0.4627645377419302
41998.516,-0.7646907756844229,0.30878869182346647,0.3395854791412525,0.5039206693809793,2.5478667990766897,0.3738480382499674,0.3053229200325376,0.10300834149973595,1.500718525131572,9.798846300576754,0.49754883430094465
41998.613,-0.7119898459102231,0.25103954830132236,0.35397801518241323,0.470213776894093,2.5782653951995362,0.3671598919457475,0.34079613841907896,1.1993693471266171,-1.2282759964738457,9.308267654142394,0.526352407931742
41998.712,-0.6471686902279571,0.1923234574785197,0.32407371746069025,0.4426125074313759,2.6021208008781236,0.3281550994123643,0.3199923355090162,0.3436866262083251,0.26587295965051416,9.802157767630906,0.444242268496531
41998.813,-0.5697006760985278,0.13351067418199528,0.2601009449040328,0.37126373267894724,2.635627158262666,0.26665400406827633,0.25354788573978926,0.29544727960069234,0.37250062458209504,9.802020819123774,0.3767884324794341
41998.913,-0.4817509045484995,0.07468821938261488,0.2047040242787288,0.30513192087468,2.6704201765367137,0.21378603551591713,0.19562201304154048,0.23824200871140547,0.572090691267398,9.800735132337584,0.3167894119509175
41999.012,-0.38505291647979906,0.01586479743208881,0.14524356598116395,0.18681321867160305,2.69124139429356,0.145371631900983,0.14511550006134488,0.28913308107896407,0.10833745263835692,9.800312880461515,0.23646017086534088
41999.114,-0.2818797326899316,0.03812552472001559,0.08432176043391237,0.12390201686721064,2.732452249652231,0.085117397495039,0.08352612337278575,0.5481248626316756,0.48521648284904106,11.817015939837034,0.15130545687890848
41999.213,-0.1772476268079211,-0.012589579021779622,0.056152535536960535,0.0806087711391729,2.5848297627560974,0.05751847778602848,0.05478659328789259,-1.5445977269573228,-0.09636913441234597,9.799623787648164,0.08776149236271609
41999.312,-0.0725777601680529,-0.0706022658665472,0.01937614983949576,0.02635091252911964,2.6104590673167305,0.020283465899065156,0.018468833779926364,0.3273639181774301,-0.15737424401391475,9.800209771003441,0.036566469683358
41999.414,0.031856978826976266,-0.1293447110216121,-0.0283818761664536,-0.04732452481988161,2.641007394691305,-0.02807336835519525,-0.028690383977711953,0.2925790517693218,-0.47247730541932337,9.800136276543741,-0.032643259905163785
41999.512,0.13731858672370229,-0.1881601320077068,-0.08354476397894217,-0.13187873798465444,2.6659986375381752,-0.08191067189198353,-0.08517885606590081,0.23972803626596756,-0.7656375879310999,9.80005044167543,-0.11580384327673662
41999.612,0.24145015027427316,-0.2469828505769044,-0.14238503130961977,-0.2233507499793565,2.6854138168407156,-0.1367665361188477,-0.14800352650039184,0.1716283023687576,-1.0480426988624025,9.799933151487332,-0.2069646242890329
41999.711,0.3368698194820605,-0.30580629890398614,-0.19351669604203092,-0.2702539419058962,2.5315612932083758,-0.18860993315878272,-0.19842345892527913,-1.6696712505824425,-0.8841278904356514,9.799005251787543,-0.27303311798269025
41999.813,0.42167376481604685,-0.3646298202072825,-0.2525242404790857,-0.3617777497968322,2.5395408491059683,-0.23962852399697265,-0.2654199569611988,0.18123385211769702,-1.2162100632730466,9.798398072696965,-0.346915427920945
41999.914,0.49925156450415514,-0.37021325036082803,-0.3083748786124012,-0.44033708752265843,2.5548535869358746,-0.29384905853055887,-0.32290069869424354,0.05255001772254979,-1.506959700335068,9.800923429568599,-0.423748061511247
42000.014,0.5670852044991316,-0.3965547182284753,-0.34965464577603633,-0.5086768485048493,2.5667062471180726,-0.32677165044684653,-0.37253764110522614,-0.050957742035414796,-1.7117240927801247,9.800568063058591,-0.4944018524796138
42000.114,0.6217409220804011,-0.3462476885446614,-0.38904966613087133,-0.5777742046616303,2.5754835308009887,-0.3529688736769172,-0.42513045858482545,-0.07894491343223205,-1.8299529873868858,9.79833412465683,-0.5679187186337282
42000.214,0.6618858608869304,-0.3317296877808113,-0.3823306733122336,-0.583060816898576,2.6043581039845827,-0.33873370998271835,-0.4259276366417488,0.10366983373131985,-1.4790041440559223,9.80091640194222,-0.583086758743381
42000.311,0.6874320695048106,-0.33021026711817836,-0.3521661085035026,-0.5149617481521651,2.4723642390347402,-0.3091918289253206,-0.3951403880816846,-1.6408659061392479,-1.0088838663675253,9.801703576912855,-0.5245817910599069
42000.413,0.699506248322154,-0.27711714858132763,-0.3349219840858155,-0.4915750443361659,2.510915451407085,-0.2951143571489112,-0.37472961102271984,0.2785022540054532,-1.1861658282683647,9.799389311077313,-0.4946630430556871
42000.512,0.6993099641703117,-0.28245858729734363,-0.30664049077731015,-0.45602008739524197,2.5569154660107105,-0.2732815835469573,-0.339999398007663,0.2906016860970975,-1.0000224134297735,9.80096088617629,-0.46241284412149525
42000.612,0.6871921590791336,-0.23005155469835706,-0.29092793921195836,-0.4384187191410512,2.5956939791226215,-0.2625552966561857,-0.319300581767731,0.25649483018896435,-1.0271891799089787,9.799803799914875,-0.44116060714718175
42000.711,0.6638998888571104,-0.23298068598346072,-0.26043565642135924,-0.39343744435501293,2.6366428340109183,-0.23613906794798822,-0.28473224489473026,0.28795817316211736,-0.7780539716784252,9.800307285066609,-0.40246118416709054
42000.812,0.6303407894264993,-0.18033242264138286,-0.24470393231869325,-0.3502027087738802,2.4996470025302515,-0.22571539515151873,-0.2636924694858678,-1.507904729307982,-0.4914286349807625,9.79894631071361,-0.36100453764865265
42000.912,0.5895281867705818,-0.19424003162818632,-0.21507349427152445,-0.31076588063869603,2.532802923233593,-0.20032405462511704,-0.22982293391793185,0.4339337955089649,-0.357226188678549,9.799730426298638,-0.31888618876196956
42001.013,0.539726850746722,-0.14268961605678,-0.20248204913478363,-0.2990164964248612,2.571254144952653,-0.18837627434078819,-0.21658782392877907,0.3170508983463532,-0.6740631654587557,9.800046965332921,-0.3010273648794743
42001.112,0.48108967189841145,-0.148582738959755,-0.1727618533490114,-0.2595145645582951,2.609235694186132,-0.16056425213075176,-0.18495945456727103,0.31112818003042536,-0.5020996738645905,9.800640566365889,-0.26561255974558984
42001.212,0.4182099205454981,-0.09623087477948764,-0.15904064907541748,-0.225226772545284,2.4728312914062416,-0.150958218952006,-0.16712307919882896,-1.4969002916990541,-0.36281494994789104,9.79971483465932,-0.2305731954744485
42001.312,0.3502247802133369,-0.03805451189087355,-0.1300387857085905,-0.1823380703443295,2.5057102789184613,-0.12511861378212963,-0.1349589576350514,0.43138381457597735,-0.09509319207745352,9.800418271860826,-0.19000021192085192
42001.413,0.27807026793582,0.020704300868576067,-0.08213251386943687,-0.11712844480097849,2.548882863004899,-0.07861408943609582,-0.08565093830277792,0.39980200443419506,0.12014675141760908,9.800513374976342,-0.12877574111812823
42001.514,0.20118602324669263,0.033340413235157525,-0.02495133833312435,-0.03224461648029145,2.5865182790089847,-0.022723543687673597,-0.027179132978575105,0.3579219039982932,0.5034629835391404,9.800421274628798,-0.04761132060056773
42001.614,0.12233913372956631,0.0875452009424039,0.020716058009084826,0.034031433382982035,2.617746011982304,0.02256519526201828,0.018866920756151373,0.3048320805819006,0.5315969050790844,9.800135393283714,0.024220507152360387
42001.712,0.044920927765600784,0.14590685618371677,0.059354407092039985,0.0905859783378295,2.4744845079790974,0.05949646878747572,0.05921234539660425,-1.5255030078005607,0.6671461161887676,9.799444091484403,0.08219001856296126
42001.813,-0.027472600738205274,0.1589166712645704,0.10514933063843257,0.15326859086513242,2.500975735484186,0.10634248697302695,0.10395617430383819,0.35356948892446255,0.6579839070276041,9.7997675592711,0.14126939436416197
42001.912,-0.0964611476871332,0.14901964334454876,0.1457123389467152,0.2141238652953804,2.53236172976066,0.15221907458652773,0.13920560330690268,0.29777015294515335,0.8043859196133588,9.800015806820728,0.20458603828292407
42002.013,-0.1606455941971457,0.14813235633265767,0.1542447611471185,0.21275811876131076,2.3934703950235177,0.16256363468437396,0.14592588760986303,-1.4874251819200421,0.5135908799994915,9.79969392062817,0.21453145625329118
42002.111,-0.21748040882535433,0.1660290824896589,0.1532729811823934,0.21367680908663664,2.428718021353081,0.1614635379049325,0.1450824244598543,0.4096632643004367,0.5282983355763714,9.800092983344044,0.2136428879703478
42002.212,-0.2695523376654075,0.18651673358532403,0.16525192540776779,0.23461914908551904,2.468678494331948,0.17467115780971287,0.1558326930058227,0.3717524449033788,0.6191425082596425,9.79978814026629,0.23161833438760435
42002.311,-0.31708878734031615,0.21327782016264826,0.18498843317087044,0.2670741688470275,2.5036324164806465,0.19604008302261722,0.17393678331912366,0.324891209495939,0.7660831426857961,9.799779250777307,0.2626553940652777
42002.413,-0.35884615784727286,0.20279118948898742,0.20886496170184854,0.3064299469223835,2.5356413225692322,0.222024615405938,0.1957053079977591,0.2787978934204763,0.9057558071028295,9.799689291179691,0.3007185711228804
42002.512,-0.3929804704958495,0.20020442289640134,0.20878284393844115,0.3098777040153711,2.570667998873422,0.222814556777708,0.1947511310991743,0.27557972869266123,0.8421850893030877,9.800355883380535,0.30958492282108246
42002.613,-0.4188963734343983,0.18117000083181106,0.2050215527698267,0.2870602952143183,2.429744094195181,0.21920858043751146,0.19083452510214194,-1.5199460872882986,0.5808070882010646,9.799520376987326,0.2917638057947637
42002.713,-0.43709962268945207,0.14464549133834567,0.1881975033466432,0.2668383160457894,2.4685122167586235,0.2006147492165713,0.1757802574767151,0.3810330274619576,0.6291604295520064,9.800568166431589,0.2696478293856008
42002.812,-0.44898889097520983,0.13206712723184255,0.16030718604327987,0.2300228286877938,2.5128909160689017,0.17014807658056164,0.1504662955059981,0.3838784442523941,0.43762668473995964,9.800426957039438,0.2359641777974131
42002.912,-0.455306227702134,0.1104304968497669,0.13632858658926317,0.18528169267786856,2.3819807298665308,0.1428802784305958,0.12977689474793053,-1.4339603739353006,0.2605827291390828,9.799805614651861,0.1919466936884529
42003.014,-0.4569829083245069,0.08588484554295159,0.11217528585824432,0.15435181246906268,2.420929496397818,0.11694243014285277,0.10740814157363587,0.44107194410954176,0.30427105316756187,9.800406185735818,0.15842962200437175
42003.114,-0.45492170611318344,0.08039734781797038,0.08768966780601328,0.12255917984754663,2.4653021151385914,0.09108540683611999,0.08429392877590658,0.41625396986036356,0.21255500769472924,9.800303597208712,0.1268609040017555
42003.212,-0.4497555539304062,0.08247604442239588,0.07593813068299493,0.1083502491921911,2.5053690276493294,0.07814568253931675,0.07373057882667311,0.3856382075527782,0.22883913415149074,9.80014363906623,0.10963598901502736
42003.311,-0.44173824040251597,0.07802917155845775,0.07674575764205516,0.11164938324640614,2.5419204102142605,0.07879966834747254,0.07469184693663777,0.3553692235605185,0.3033530764242472,9.800086186299772,0.11057311776095781
42003.413,-0.43089311991487633,0.058886295000963346,0.07617218168687545,0.1124599139658711,2.577721907154545,0.07827220582236549,0.07407215755138541,0.3321382648176057,0.3136434604901209,9.800129509493422,0.11198715934360405
42003.512,-0.4172943822927725,0.004030830882817191,0.06113011829147785,0.08491806072558239,2.4397251228634156,0.062394950608572586,0.05986528597438312,-1.4683764352240478,0.1347585092705363,9.799741791343918,0.08901534885042735
42003.613,-0.4021332908039337,-0.021498814473337124,0.03167591437770634,0.04303662871193412,2.4724736810445145,0.03222370657597651,0.03112812217943617,0.4164328317033034,-0.07737377912510593,9.800202323076121,0.05072803661236151
42003.713,-0.38622969371548654,-0.04267524732008267,-0.006136802740650094,-0.01032090152673432,2.339490919769047,-0.006123937477438446,-0.006149668003861741,-1.4033222350708205,-0.22803580936460008,9.79967415601796,-0.002094346446668825
42003.812,-0.3716050486259164,-0.0722783464962285,-0.040128926936150666,-0.05164174283305878,2.207649626342602,-0.04019116216236007,-0.04006669170994126,-1.324980431683727,-0.2463727337286325,9.799598542489651,-0.046737572023210744
42003.913,-0.35835633689749674,-0.0725554034859456,-0.06896311411774425,-0.09008938960362053,2.2509943520529907,-0.06833366637460792,-0.06959256186088059,0.5371373465630258,-0.33526570456730226,9.800037684249014,-0.08450874483862246
42004.013,-0.34703919069312933,-0.099847460765199,-0.0784549211681651,-0.09603648977298584,2.1299902558225297,-0.07675254110830565,-0.08015730122802456,-1.2799508716205539,-0.21498225948729208,9.799651335498252,-0.09625509512221507
42004.113,-0.3382363823256787,-0.1025004096064847,-0.0960376920363335,-0.12048818483001433,2.1805662283807568,-0.09349021387263257,-0.09858517020003443,0.5811705874094439,-0.33601799449412195,9.799978625137745,-0.11657929350819951
42004.214,-0.33188986501599355,-0.11121275445705227,-0.10505287071577163,-0.13507830220079997,2.2370754307647154,-0.10177972525066536,-0.1083260161808779,0.5430540471926593,-0.3632597890234694,9.800135299856967,-0.13287476365012726
42004.312,-0.3283634978931721,-0.10470945368138243,-0.1134907200067885,-0.14892372395549905,2.288509093052413,-0.10947803105294085,-0.11750340896063616,0.5095373718951082,-0.37933559310840403,9.800018673882054,-0.1470418604956428
42004.413,-0.32815378081303365,-0.1570003000736365,-0.10989944281456587,-0.1471275170221595,2.3396289404347197,-0.1061713258982051,-0.11362755973092664,0.48151806379130135,-0.3514508537683071,9.800212796272634,-0.14748378197754525
42004.512,-0.3315081185503491,-0.20064140494880506,-0.13025346873940347,-0.17939003997063108,2.3842009498246037,-0.12575022603789598,-0.13475671144091095,0.4262752350168531,-0.5697639941340965,9.799903122299595,-0.17232528273410627
42004.613,-0.33939672664855675,-0.1520643389657342,-0.1700075325508248,-0.23593812181310936,2.422252985320941,-0.1624157469559968,-0.17759931814565277,0.3511773902468238,-0.858606346697745,9.79989865493411,-0.2278540399450602
42004.711,-0.3528245203321525,-0.09426545589683887,-0.17250967073106604,-0.2426604662913787,2.4620669114229776,-0.1629791970426515,-0.18204014441948058,0.37612152370491714,-0.5773473589497166,9.800424704286577,-0.24186765669427412
42004.813,-0.3718197263068977,-0.03554439111936721,-0.13800488590499782,-0.184291668810592,2.3356343779379767,-0.12938246756768557,-0.14662730424231007,-1.388513833707679,-0.1982039383771346,9.801262204871195,-0.1932804534509751
42004.912,-0.3947106780795572,0.023268891828873543,-0.0841987616523796,-0.1113024284740496,2.3813559972618523,-0.07883743706790192,-0.0895600862368573,0.5062830700331244,0.07801938910158202,9.800293152657979,-0.12516132256501297
42005.014,-0.42101487729288783,0.08209139653397333,-0.02419177452290988,-0.02913012825507345,2.4296083806627133,-0.022967833789984127,-0.025415715255835636,0.4543552255338624,0.3395228546550973,9.80033683040104,-0.04442647140524049
42005.113,-0.4471872232501178,0.1267057866515193,0.02925807402432623,0.03948918586377397,2.2985659073925846,0.03437018099527123,0.024145967053381234,-1.4025266626926625,0.4568328734997935,9.799814466503932,0.02903556027539164
42005.214,-0.472081382595876,0.13433098885751976,0.08672775373466379,0.12273529593499857,2.334613445042662,0.09190020821171174,0.08155529925761584,0.4182478183834239,0.9831230825432145,9.80007327815584,0.10703648167163927
42005.312,-0.4950112534737509,0.1468085756747168,0.12624511860898524,0.17609982981446776,2.376224564865257,0.13284704468901154,0.11964319252895894,0.3827632738745104,0.8548927083212616,9.800086397639678,0.16582630323151032
42005.411,-0.5140120508221444,0.19490973984231122,0.15066899766737762,0.21141094899909224,2.416723356073717,0.15915765328608789,0.14218034204866736,0.36306648849509826,0.7903819514236472,9.800025679507378,0.20540517326010596
42005.512,-0.528198357785805,0.20145693030860606,0.17866423204296966,0.25815541738013903,2.4540498430428213,0.18925941413057323,0.1680690499553661,0.2959471600634622,1.0422294759952961,9.799853293072761,0.24903247641438656
42005.613,-0.5362917843241213,0.17145931830611807,0.19970827010957581,0.28746187901999104,2.4913333635440567,0.2133769611458236,0.18603957907332802,0.3239740183105611,0.8246621902506768,9.799324726095543,0.2835814290620004
42005.712,-0.5375391928720583,0.15962725583781906,0.1884891288155166,0.2704888993439957,2.530802990130221,0.20248712772242516,0.17449112990860804,0.33752540640704076,0.6082196170385789,9.800343416425683,0.27562490663935807
42005.813,-0.5321708687287541,0.11222826194724983,0.16691301660143099,0.22654174117982334,2.397105341028745,0.17709232139751396,0.156733711805348,-1.400970446774779,0.1083875353268586,9.7987802199934,0.24113269950826818
42005.913,-0.5212957520152957,0.12826580752267877,0.13522378112845912,0.18529294272589525,2.437951583996278,0.1425356605397683,0.12791190171714995,0.4755566865558493,0.08075676106882611,9.800275918467397,0.19391276406681218
42006.012,-0.5060757859392261,0.11474195455556767,0.1283880159112578,0.17047125105708527,2.3069892045930347,0.13395605256037957,0.12281997926213606,-1.4064072129984935,0.3360591100073593,9.799591964278125,0.17258871024238676
42006.113,-0.48726200101275896,0.10925552904112518,0.11560436720376233,0.15105993702691375,2.3499434050494448,0.11940108887322953,0.11180764553429512,0.5102683353096302,0.15319723819422548,9.800311625245063,0.1539210800997129
42006.213,-0.46415043596842515,0.0942366663298617,0.10799261156471696,0.14839933667660482,2.3966191038733946,0.11206318123138725,0.10392204189804666,0.450810065116055,0.3190342887404731,9.800558473693544,0.14675407433261659
42006.312,-0.4383981164628349,0.07558373188861857,0.0937854497363877,0.12230432903544211,2.2864281152211223,0.09685716302411596,0.09071373644865943,-1.1947507570638631,0.20683691199611545,9.799804634633931,0.1265279163560139
42006.412,-0.4110836278026734,0.027982798880985947,0.07284603892979158,0.08925275177980052,2.158877774904577,0.07376281429378562,0.07192926356579754,-1.2821346908558486,0.0898506010342689,9.799791717577865,0.09384306712563567
42006.512,-0.3821364498699865,0.008449655900980119,0.04526089689160484,0.055858285896570485,2.209129954210847,0.045656000206194314,0.04486579357701537,0.5862615182249759,-0.0023217060330227137,9.80026629017399,0.06125011028911016
42006.612,-0.3515069887909318,-0.013439872893205591,0.015080560179232538,0.01782260096668692,2.2656239452540383,0.01565283223749514,0.014508288120969937,0.5446639671604995,-0.08817049456681914,9.80019978953262,0.023392569268251406
42006.713,-0.32114708260155805,-0.03259568797623535,-0.013318179399923746,-0.017203816579580825,2.144393466177439,-0.013295207835814615,-0.013341150964032877,-1.2798675778162334,-0.1314131831847525,9.799658009797925,-0.012505625110530947
42006.814,-0.29153553214871175,-0.04953446455495353,-0.03681835712673687,-0.04712009936754687,2.1955762908090737,-0.03662587204749368,-0.037010842205980055,0.5836541238312224,-0.1829037659613763,9.800097037173746,-0.043279756897434775
42006.913,-0.26219164707794995,-0.06818406504773178,-0.05425154135181609,-0.0702371587932428,2.250174522287898,-0.053029698587022445,-0.055473384116609736,0.54536663613227,-0.21025637562327848,9.800059814237544,-0.06752038782943413
42007.012,-0.23375513236457296,-0.08124117465368133,-0.0712514369391859,-0.0940712285619849,2.301026061922857,-0.06888774070051706,-0.07361513317785473,0.5077110163696056,-0.2673928767909501,9.800012321541933,-0.09126734672139417
42007.114,-0.20748933727203273,-0.10115300767383686,-0.08617059978109998,-0.10797512347690322,2.1753788225892166,-0.0836795131119894,-0.08866168645021055,-1.3144110721180822,-0.25037678286920234,9.799531146643236,-0.10671268301859761
42007.213,-0.18474224648616977,-0.10940656670256996,-0.10457206407554187,-0.1337232147782294,2.224297657281664,-0.10160364565311131,-0.10754048249797243,0.5534579243658719,-0.3622253773564161,9.799971011917533,-0.1303581032617731
